sentence_id,speaker,flattery
ABBV_108271_29_4,248,0
ABBV_108271_29_5,248,0
ABBV_108271_29_6,248,0
ABBV_108271_29_7,248,0
ABBV_108271_29_8,248,0
ABBV_108271_29_9,248,0
ABBV_108271_34_1,88,0
ABBV_108271_34_2,88,0
ABBV_108271_34_3,88,0
ABBV_108271_34_4,88,0
ABBV_108271_48_10,137,0
ABBV_108271_48_2,137,0
ABBV_108271_48_3,137,0
ABBV_108271_48_4,137,0
ABBV_108271_48_5,137,0
ABBV_108271_48_6,137,0
ABBV_108271_48_7,137,0
ABBV_108271_48_8,137,0
ABBV_108271_48_9,137,0
ABBV_108271_53_1,7,0
ABBV_108271_53_2,7,0
ABBV_108271_53_3,7,0
ABBV_108271_53_4,7,0
ABBV_108271_53_5,7,0
ABBV_108271_57_1,228,0
ABBV_108271_57_2,228,0
ABBV_108271_57_3,228,1
ABBV_108271_57_4,228,0
ABBV_108271_57_5,228,0
ABBV_108271_57_6,228,0
ABBV_108271_57_7,228,0
ABBV_108271_7_10,112,0
ABBV_108271_7_11,112,0
ABBV_108271_7_12,112,0
ABBV_108271_7_13,112,0
ABBV_108271_7_14,112,0
ABBV_108271_7_15,112,0
ABBV_108271_7_2,112,0
ABBV_108271_7_3,112,0
ABBV_108271_7_4,112,0
ABBV_108271_7_5,112,0
ABBV_108271_7_6,112,0
ABBV_108271_7_7,112,0
ABBV_108271_7_8,112,0
ABBV_108271_7_9,112,0
ABBV_111833_10_1,112,0
ABBV_111833_13_1,123,0
ABBV_111833_13_2,123,0
ABBV_111833_13_3,123,0
ABBV_111833_13_4,123,0
ABBV_111833_13_5,123,0
ABBV_111833_13_6,123,0
ABBV_111833_16_1,57,0
ABBV_111833_16_10,57,0
ABBV_111833_16_11,57,0
ABBV_111833_16_12,57,0
ABBV_111833_16_13,57,0
ABBV_111833_16_14,57,0
ABBV_111833_16_2,57,0
ABBV_111833_16_3,57,1
ABBV_111833_16_4,57,0
ABBV_111833_16_5,57,0
ABBV_111833_16_6,57,0
ABBV_111833_16_7,57,0
ABBV_111833_16_8,57,0
ABBV_111833_16_9,57,0
ABBV_111833_24_1,93,0
ABBV_111833_24_2,93,0
ABBV_111833_24_3,93,0
ABBV_111833_24_4,93,0
ABBV_111833_24_5,93,0
ABBV_111833_32_1,254,0
ABBV_111833_32_2,254,0
ABBV_111833_32_3,254,0
ABBV_111833_32_4,254,0
ABBV_111833_32_5,254,1
ABBV_111833_38_1,73,0
ABBV_111833_38_2,73,0
ABBV_111833_38_3,73,0
ABBV_111833_38_4,73,0
ABBV_111833_38_5,73,0
ABBV_111833_38_6,73,0
ABBV_111833_38_7,73,0
ABBV_111833_38_8,73,0
ABBV_111833_38_9,73,0
ABBV_116271_20_1,57,0
ABBV_116271_20_2,57,0
ABBV_116271_20_3,57,0
ABBV_116271_20_4,57,0
ABBV_116271_20_5,57,0
ABBV_116271_20_6,57,0
ABBV_116271_20_7,57,0
ABBV_116271_20_8,57,0
ABBV_116271_24_2,161,0
ABBV_116271_24_3,161,0
ABBV_116271_24_4,161,0
ABBV_116271_26_1,161,0
ABBV_116271_36_2,93,0
ABBV_116271_36_3,93,0
ABBV_116271_36_4,93,0
ABBV_116271_36_5,93,0
ABBV_116271_36_6,93,0
ABBV_116271_36_7,93,0
ABBV_116271_61_2,138,0
ABBV_116271_7_1,112,0
ABBV_116271_7_2,112,0
ABBV_116271_7_3,112,0
ABBV_116271_7_4,112,0
ABBV_116271_7_5,112,0
ABBV_116271_7_6,112,0
ABBV_116271_7_7,112,0
ABBV_116271_7_8,112,0
ABBV_116271_7_9,112,0
ABBV_116271_9_1,112,0
ABBV_116271_9_2,112,0
ABBV_116271_9_3,112,0
ABBV_120755_13_1,123,0
ABBV_120755_13_2,123,0
ABBV_120755_13_3,123,0
ABBV_120755_13_4,123,0
ABBV_120755_15_1,123,0
ABBV_120755_15_2,123,0
ABBV_120755_20_1,57,0
ABBV_120755_20_2,57,0
ABBV_120755_20_3,57,0
ABBV_120755_20_4,57,0
ABBV_120755_20_5,57,0
ABBV_120755_20_6,57,0
ABBV_120755_20_7,57,0
ABBV_120755_20_8,57,0
ABBV_120755_48_2,93,1
ABBV_120755_48_3,93,0
ABBV_120755_48_4,93,0
ABBV_120755_48_5,93,0
ABBV_120755_48_6,93,0
ABBV_120755_48_7,93,0
ABBV_124942_15_2,112,1
ABBV_124942_15_3,112,0
ABBV_124942_15_4,112,0
ABBV_124942_15_5,112,0
ABBV_124942_15_6,112,0
ABBV_124942_15_7,112,0
ABBV_124942_20_1,142,0
ABBV_124942_20_2,142,0
ABBV_124942_20_3,142,0
ABBV_124942_20_4,142,0
ABBV_124942_26_1,57,0
ABBV_124942_26_2,57,0
ABBV_124942_26_3,57,0
ABBV_124942_26_4,57,1
ABBV_124942_26_5,57,0
ABBV_124942_26_6,57,0
ABBV_124942_26_7,57,1
ABBV_124942_26_8,57,0
ABBV_124942_26_9,57,0
ABBV_124942_37_1,228,0
ABBV_124942_37_2,228,0
ABBV_124942_37_3,228,0
ABBV_124942_37_4,228,0
ABBV_124942_37_5,228,0
ABBV_124942_37_6,228,0
ABBV_124942_37_7,228,0
ABBV_124942_51_2,95,0
ABBV_124942_51_3,95,0
ABBV_124942_51_4,95,0
ABBV_124942_51_5,95,0
ABBV_124942_8_1,123,0
ABBV_124942_8_10,123,0
ABBV_124942_8_11,123,0
ABBV_124942_8_12,123,0
ABBV_124942_8_13,123,0
ABBV_124942_8_14,123,0
ABBV_124942_8_15,123,0
ABBV_124942_8_2,123,0
ABBV_124942_8_3,123,0
ABBV_124942_8_4,123,0
ABBV_124942_8_5,123,0
ABBV_124942_8_6,123,0
ABBV_124942_8_7,123,0
ABBV_124942_8_8,123,0
ABBV_124942_8_9,123,0
ABBV_128531_12_1,123,0
ABBV_128531_12_2,123,1
ABBV_128531_12_3,123,0
ABBV_128531_12_4,123,1
ABBV_128531_12_5,123,0
ABBV_128531_12_6,123,0
ABBV_128531_12_7,123,1
ABBV_128531_12_8,123,0
ABBV_128531_12_9,123,0
ABBV_128531_25_1,57,0
ABBV_128531_25_2,57,0
ABBV_128531_25_3,57,0
ABBV_128531_25_4,57,0
ABBV_128531_25_5,57,0
ABBV_128531_25_6,57,0
ABBV_128531_25_7,57,0
ABBV_128531_31_1,88,0
ABBV_128531_31_2,88,0
ABBV_128531_31_3,88,0
ABBV_128531_31_4,88,0
ABBV_128531_31_5,88,0
ABBV_128531_31_6,88,0
ABBV_128531_31_7,88,0
ABBV_128531_7_1,112,0
ABBV_128531_7_10,112,0
ABBV_128531_7_11,112,0
ABBV_128531_7_2,112,1
ABBV_128531_7_3,112,0
ABBV_128531_7_4,112,0
ABBV_128531_7_5,112,0
ABBV_128531_7_6,112,0
ABBV_128531_7_7,112,0
ABBV_128531_7_8,112,1
ABBV_128531_7_9,112,0
ABBV_132795_14_1,142,0
ABBV_132795_14_2,142,0
ABBV_132795_14_3,142,0
ABBV_132795_14_4,142,0
ABBV_132795_14_5,142,0
ABBV_132795_19_1,114,0
ABBV_132795_19_2,114,0
ABBV_132795_19_3,114,0
ABBV_132795_19_4,114,1
ABBV_132795_25_1,228,0
ABBV_132795_25_10,228,0
ABBV_132795_25_11,228,0
ABBV_132795_25_2,228,1
ABBV_132795_25_3,228,0
ABBV_132795_25_4,228,0
ABBV_132795_25_5,228,0
ABBV_132795_25_6,228,0
ABBV_132795_25_7,228,0
ABBV_132795_25_8,228,0
ABBV_132795_25_9,228,0
ABBV_132795_32_2,57,0
ABBV_132795_32_3,57,0
ABBV_132795_32_4,57,0
ABBV_132795_32_5,57,0
ABBV_132795_32_6,57,0
ABBV_132795_32_7,57,0
ABBV_132795_32_8,57,0
ABBV_132795_32_9,57,0
ABBV_132795_59_1,73,0
ABBV_132795_59_10,73,0
ABBV_132795_59_2,73,0
ABBV_132795_59_3,73,0
ABBV_132795_59_4,73,0
ABBV_132795_59_5,73,0
ABBV_132795_59_6,73,0
ABBV_132795_59_7,73,0
ABBV_132795_59_8,73,0
ABBV_132795_59_9,73,0
ABBV_132795_7_1,112,0
ABBV_132795_7_10,112,0
ABBV_132795_7_11,112,1
ABBV_132795_7_12,112,0
ABBV_132795_7_13,112,0
ABBV_132795_7_14,112,0
ABBV_132795_7_15,112,0
ABBV_132795_7_2,112,0
ABBV_132795_7_3,112,0
ABBV_132795_7_4,112,0
ABBV_132795_7_5,112,0
ABBV_132795_7_6,112,0
ABBV_132795_7_7,112,0
ABBV_132795_7_8,112,0
ABBV_132795_7_9,112,0
ABBV_137196_11_1,228,0
ABBV_137196_11_2,228,0
ABBV_137196_11_3,228,0
ABBV_137196_18_1,114,0
ABBV_137196_18_2,114,0
ABBV_137196_18_3,114,0
ABBV_137196_18_4,114,0
ABBV_137196_23_1,142,0
ABBV_137196_23_2,142,0
ABBV_137196_23_3,142,0
ABBV_137196_28_1,57,0
ABBV_137196_28_2,57,0
ABBV_137196_28_3,57,1
ABBV_137196_28_4,57,0
ABBV_137196_28_5,57,0
ABBV_137196_33_1,134,0
ABBV_137196_33_2,134,0
ABBV_137196_33_3,134,0
ABBV_137196_33_4,134,0
ABBV_137196_33_5,134,1
ABBV_137196_33_6,134,0
ABBV_137196_33_7,134,0
ABBV_137196_38_1,93,0
ABBV_137196_38_2,93,0
ABBV_137196_38_3,93,0
ABBV_137196_38_4,93,0
ABBV_137196_38_5,93,0
ABBV_137196_38_6,93,0
ABBV_137196_7_1,112,0
ABBV_137196_7_2,112,0
ABBV_137196_7_3,112,1
ABBV_137196_7_4,112,0
ABBV_137196_7_5,112,0
ABBV_137196_7_6,112,0
ABBV_137196_7_7,112,0
ABBV_137196_7_8,112,0
ABBV_137196_7_9,112,0
ABBV_142323_13_1,114,0
ABBV_142323_13_2,114,1
ABBV_142323_13_3,114,1
ABBV_142323_13_4,114,0
ABBV_142323_13_5,114,0
ABBV_142323_13_6,114,0
ABBV_142323_13_7,114,1
ABBV_142323_28_1,17,0
ABBV_142323_28_2,17,0
ABBV_142323_28_3,17,0
ABBV_142323_28_4,17,0
ABBV_142323_34_1,57,0
ABBV_142323_34_2,57,0
ABBV_142323_34_3,57,0
ABBV_142323_34_4,57,0
ABBV_142323_34_5,57,0
ABBV_142323_34_6,57,0
ABBV_142323_39_10,73,0
ABBV_142323_39_2,73,0
ABBV_142323_39_3,73,0
ABBV_142323_39_4,73,0
ABBV_142323_39_5,73,0
ABBV_142323_39_6,73,0
ABBV_142323_39_7,73,0
ABBV_142323_39_8,73,0
ABBV_142323_39_9,73,0
ABBV_142323_8_1,228,1
ABBV_142323_8_2,228,0
ABBV_142323_8_3,228,0
ABBV_142323_8_4,228,0
ABBV_142323_8_5,228,0
ABBV_142323_8_6,228,0
ABBV_142323_8_7,228,0
ABBV_145324_18_1,88,0
ABBV_145324_18_2,88,0
ABBV_145324_18_3,88,0
ABBV_145324_18_4,88,0
ABBV_145324_18_5,88,0
ABBV_145324_18_6,88,0
ABBV_145324_18_7,88,0
ABBV_145324_22_1,238,0
ABBV_145324_22_10,238,0
ABBV_145324_22_11,238,0
ABBV_145324_22_12,238,0
ABBV_145324_22_2,238,0
ABBV_145324_22_3,238,0
ABBV_145324_22_4,238,0
ABBV_145324_22_5,238,0
ABBV_145324_22_6,238,0
ABBV_145324_22_7,238,0
ABBV_145324_22_8,238,0
ABBV_145324_22_9,238,0
ABBV_145324_27_1,89,0
ABBV_145324_27_2,89,0
ABBV_145324_27_3,89,0
ABBV_145324_27_4,89,0
ABBV_145324_27_5,89,0
ABBV_145324_33_1,57,0
ABBV_145324_33_2,57,0
ABBV_145324_33_3,57,0
ABBV_145324_33_4,57,0
ABBV_145324_33_5,57,0
ABBV_145324_33_6,57,0
ABBV_145324_33_7,57,0
ABBV_145324_37_1,114,0
ABBV_145324_37_2,114,0
ABBV_145324_37_3,114,0
ABBV_145324_37_4,114,0
ABBV_145324_37_5,114,0
ABBV_145324_37_6,114,0
ABBV_145324_42_1,147,0
ABBV_145324_42_2,147,1
ABBV_145324_42_3,147,0
ABBV_145324_42_4,147,0
ABBV_145324_42_5,147,0
ABBV_145324_7_1,228,0
ABBV_145324_7_2,228,0
ABBV_145324_7_3,228,0
ABBV_145324_7_4,228,0
ABBV_145324_7_5,228,0
ABBV_145324_7_6,228,0
ABBV_54136_16_1,93,0
ABBV_54136_37_2,228,0
ABBV_54136_37_3,228,0
ABBV_54136_37_4,228,0
ABBV_54136_37_5,228,0
ABBV_54136_37_6,228,0
ABBV_54136_37_7,228,0
ABBV_54136_41_1,123,0
ABBV_54136_41_2,123,0
ABBV_54136_41_3,123,0
ABBV_54136_41_4,123,0
ABBV_62709_14_1,228,0
ABBV_62709_14_2,228,0
ABBV_62709_16_1,228,1
ABBV_62709_16_2,228,0
ABBV_62709_19_1,7,0
ABBV_62709_19_2,7,0
ABBV_62709_19_3,7,0
ABBV_62709_19_4,7,0
ABBV_62709_19_5,7,0
ABBV_62709_22_1,57,0
ABBV_62709_22_2,57,0
ABBV_62709_22_3,57,0
ABBV_62709_25_1,58,0
ABBV_62709_25_2,58,0
ABBV_62709_25_3,58,0
ABBV_62709_25_4,58,0
ABBV_62709_29_1,248,0
ABBV_62709_29_2,248,0
ABBV_62709_29_3,248,1
ABBV_62709_29_4,248,0
ABBV_62709_29_5,248,0
ABBV_62709_29_6,248,0
ABBV_62709_6_1,112,0
ABBV_62709_6_2,112,0
ABBV_62709_6_3,112,1
ABBV_62709_6_4,112,0
ABBV_62709_6_5,112,0
ABBV_62709_6_6,112,0
ABBV_62709_9_1,123,0
ABBV_62709_9_2,123,0
ABBV_62709_9_3,123,0
ABBV_62709_9_4,123,0
ABBV_66382_10_1,112,0
ABBV_66382_10_2,112,0
ABBV_66382_10_3,112,0
ABBV_66382_10_4,112,0
ABBV_66382_10_5,112,1
ABBV_66382_10_6,112,0
ABBV_66382_10_7,112,0
ABBV_66382_33_1,248,0
ABBV_66382_33_2,248,0
ABBV_66382_33_3,248,0
ABBV_66382_33_4,248,1
ABBV_66382_33_5,248,0
ABBV_66382_33_6,248,0
ABBV_66382_33_7,248,0
ABBV_66382_6_1,228,0
ABBV_66382_6_2,228,0
ABBV_66382_6_3,228,0
ABBV_66382_6_4,228,0
ABBV_66382_6_5,228,0
ABBV_66382_6_6,228,0
ABBV_66382_6_7,228,0
ABBV_66382_6_8,228,0
ABBV_74883_15_1,112,0
ABBV_74883_15_10,112,0
ABBV_74883_15_11,112,0
ABBV_74883_15_12,112,0
ABBV_74883_15_13,112,0
ABBV_74883_15_2,112,1
ABBV_74883_15_3,112,1
ABBV_74883_15_4,112,1
ABBV_74883_15_5,112,0
ABBV_74883_15_6,112,0
ABBV_74883_15_7,112,0
ABBV_74883_15_8,112,0
ABBV_74883_15_9,112,0
ABBV_74883_36_2,123,0
ABBV_74883_36_3,123,0
ABBV_74883_36_4,123,0
ABBV_74883_36_5,123,0
ABBV_74883_36_6,123,0
ABBV_74883_44_1,58,1
ABBV_74883_44_2,58,1
ABBV_74883_44_3,58,0
ABBV_74883_44_4,58,0
ABBV_74883_44_5,58,0
ABBV_74883_44_6,58,0
ABBV_74883_59_1,164,0
ABBV_74883_59_2,164,0
ABBV_74883_59_3,164,0
ABBV_74883_59_4,164,0
ABBV_74883_69_2,228,0
ABBV_74883_69_3,228,0
ABBV_74883_69_4,228,0
ABBV_74883_69_5,228,0
ABBV_74883_69_6,228,1
ABBV_74883_69_7,228,1
ABBV_74883_69_8,228,0
ABBV_74883_6_2,57,0
ABBV_74883_6_3,57,1
ABBV_74883_6_4,57,0
ABBV_74883_6_5,57,0
ABBV_74883_6_6,57,0
ABBV_74883_6_7,57,0
ABBV_74883_6_8,57,0
ABBV_74883_6_9,57,0
ABBV_78222_15_1,57,0
ABBV_78222_15_2,57,0
ABBV_78222_15_3,57,0
ABBV_78222_15_4,57,0
ABBV_78222_15_5,57,0
ABBV_78222_22_1,248,0
ABBV_78222_22_2,248,0
ABBV_78222_22_3,248,0
ABBV_78222_22_4,248,0
ABBV_78222_22_5,248,0
ABBV_78222_25_1,164,0
ABBV_78222_25_2,164,1
ABBV_78222_25_3,164,0
ABBV_78222_25_4,164,1
ABBV_78222_25_5,164,0
ABBV_78222_25_6,164,0
ABBV_78222_25_7,164,0
ABBV_78222_25_8,164,0
ABBV_78222_25_9,164,0
ABBV_78222_31_1,207,0
ABBV_78222_31_2,207,0
ABBV_78222_31_3,207,0
ABBV_78222_31_4,207,1
ABBV_78222_31_5,207,0
ABBV_78222_31_6,207,1
ABBV_78222_31_7,207,0
ABBV_78222_35_1,73,0
ABBV_78222_35_2,73,1
ABBV_78222_35_3,73,0
ABBV_78222_35_4,73,0
ABBV_78222_35_5,73,0
ABBV_78222_35_6,73,0
ABBV_78222_35_7,73,0
ABBV_78222_38_1,58,0
ABBV_78222_38_2,58,0
ABBV_78222_38_3,58,0
ABBV_78222_38_4,58,0
ABBV_78222_6_1,112,0
ABBV_78222_6_2,112,1
ABBV_78222_6_3,112,0
ABBV_78222_6_4,112,0
ABBV_78222_6_5,112,0
ABBV_78222_6_6,112,0
ABBV_78222_6_7,112,0
ABBV_78222_6_8,112,0
ABBV_78222_6_9,112,0
ABBV_82251_10_1,112,0
ABBV_82251_10_2,112,0
ABBV_82251_10_3,112,0
ABBV_82251_10_4,112,0
ABBV_82251_10_5,112,0
ABBV_82251_10_6,112,0
ABBV_82251_10_7,112,0
ABBV_82251_20_1,161,0
ABBV_82251_20_2,161,0
ABBV_82251_20_3,161,0
ABBV_82251_20_4,161,0
ABBV_82251_20_5,161,0
ABBV_82251_20_6,161,0
ABBV_82251_33_1,248,1
ABBV_82251_33_2,248,0
ABBV_82251_33_3,248,0
ABBV_82251_33_4,248,0
ABBV_82251_33_5,248,0
ABBV_82251_37_1,228,0
ABBV_82251_37_2,228,0
ABBV_82251_37_3,228,0
ABBV_82251_37_4,228,0
ABBV_82251_37_5,228,0
ABBV_82251_37_6,228,0
ABBV_82251_37_7,228,0
ABBV_82251_37_8,228,0
ABBV_82251_42_1,207,0
ABBV_82251_42_2,207,0
ABBV_82251_42_3,207,0
ABBV_82251_45_1,57,0
ABBV_82251_45_2,57,0
ABBV_82251_45_3,57,0
ABBV_82251_45_4,57,0
ABBV_82251_45_5,57,0
ABBV_82251_6_1,164,1
ABBV_82251_6_2,164,0
ABBV_82251_6_3,164,0
ABBV_82251_6_4,164,0
ABBV_82251_6_5,164,0
ABBV_91820_23_1,163,0
ABBV_91820_23_2,163,1
ABBV_91820_23_3,163,0
ABBV_91820_23_4,163,0
ABBV_91820_28_10,57,0
ABBV_91820_28_2,57,0
ABBV_91820_28_3,57,0
ABBV_91820_28_4,57,0
ABBV_91820_28_5,57,0
ABBV_91820_28_6,57,0
ABBV_91820_28_7,57,0
ABBV_91820_28_8,57,0
ABBV_91820_28_9,57,0
ABBV_91820_35_1,164,0
ABBV_91820_35_2,164,0
ABBV_91820_35_3,164,0
ABBV_91820_35_4,164,0
ABBV_91820_35_5,164,1
ABBV_91820_35_6,164,0
ABBV_91820_42_1,164,0
ABBV_91820_42_2,164,0
ABBV_91820_57_1,7,0
ABBV_91820_63_1,58,1
ABBV_91820_63_2,58,0
ABBV_91820_63_3,58,0
ABT_107354_11_1,92,0
ABT_107354_11_2,92,0
ABT_107354_11_3,92,0
ABT_107354_11_4,92,0
ABT_107354_11_5,92,0
ABT_107354_11_6,92,0
ABT_107354_11_7,92,0
ABT_107354_11_8,92,0
ABT_107354_13_2,92,0
ABT_107354_13_3,92,0
ABT_107354_13_4,92,0
ABT_107354_17_2,174,0
ABT_107354_17_3,174,0
ABT_107354_17_4,174,0
ABT_107354_17_5,174,0
ABT_107354_21_2,203,0
ABT_107354_21_3,203,0
ABT_107354_21_4,203,0
ABT_107354_21_5,203,0
ABT_107354_21_6,203,0
ABT_107354_21_7,203,0
ABT_107354_21_8,203,0
ABT_107354_23_10,203,0
ABT_107354_23_2,203,0
ABT_107354_23_3,203,0
ABT_107354_23_4,203,0
ABT_107354_23_5,203,0
ABT_107354_23_6,203,0
ABT_107354_23_7,203,0
ABT_107354_23_8,203,0
ABT_107354_23_9,203,1
ABT_107354_29_2,156,0
ABT_107354_29_3,156,0
ABT_107354_29_4,156,0
ABT_107354_29_5,156,0
ABT_107354_29_6,156,0
ABT_107354_31_1,156,1
ABT_107354_31_2,156,0
ABT_107354_31_3,156,0
ABT_107354_31_4,156,0
ABT_107354_36_2,121,0
ABT_107354_36_3,121,0
ABT_107354_36_4,121,0
ABT_107354_36_5,121,0
ABT_107354_36_6,121,0
ABT_107354_36_7,121,0
ABT_107354_38_3,121,0
ABT_107354_38_4,121,0
ABT_107354_38_5,121,0
ABT_107354_38_6,121,0
ABT_107354_40_1,121,0
ABT_115623_13_1,174,0
ABT_115623_13_2,174,0
ABT_115623_13_3,174,1
ABT_115623_13_4,174,0
ABT_115623_13_5,174,0
ABT_115623_15_1,174,0
ABT_115623_15_2,174,0
ABT_115623_15_3,174,0
ABT_115623_15_4,174,0
ABT_115623_15_5,174,0
ABT_115623_15_6,174,0
ABT_115623_17_1,174,0
ABT_115623_17_2,174,0
ABT_115623_17_3,174,0
ABT_115623_17_4,174,0
ABT_115623_23_1,203,0
ABT_115623_23_2,203,0
ABT_115623_23_3,203,0
ABT_115623_23_4,203,0
ABT_115623_25_2,203,0
ABT_115623_25_3,203,0
ABT_115623_25_4,203,0
ABT_115623_38_3,92,0
ABT_115623_38_4,92,0
ABT_115623_38_5,92,0
ABT_115623_38_6,92,0
ABT_115623_38_7,92,0
ABT_115623_38_8,92,0
ABT_115623_42_1,156,0
ABT_115623_42_2,156,0
ABT_115623_42_3,156,0
ABT_115623_42_4,156,0
ABT_115623_42_5,156,0
ABT_115623_42_6,156,0
ABT_115623_42_7,156,0
ABT_115623_42_8,156,0
ABT_115623_50_1,141,0
ABT_115623_50_2,141,0
ABT_115623_50_3,141,0
ABT_115623_50_4,141,0
ABT_115623_50_5,141,0
ABT_115623_50_6,141,0
ABT_115623_5_1,181,0
ABT_115623_5_2,181,0
ABT_115623_5_3,181,0
ABT_115623_5_4,181,0
ABT_115623_7_2,181,0
ABT_115623_7_3,181,0
ABT_115623_7_4,181,0
ABT_115623_7_5,181,0
ABT_115623_7_6,181,0
ABT_115623_9_2,181,0
ABT_115623_9_3,181,0
ABT_115623_9_4,181,0
ABT_115623_9_5,181,0
ABT_115623_9_6,181,0
ABT_115623_9_7,181,0
ABT_115623_9_8,181,0
ABT_115623_9_9,181,0
ABT_119871_12_1,174,0
ABT_119871_12_2,174,0
ABT_119871_14_1,174,0
ABT_119871_14_2,174,0
ABT_119871_14_3,174,0
ABT_119871_14_4,174,0
ABT_119871_14_5,174,0
ABT_119871_17_1,203,0
ABT_119871_17_10,203,1
ABT_119871_17_2,203,0
ABT_119871_17_3,203,0
ABT_119871_17_4,203,0
ABT_119871_17_5,203,0
ABT_119871_17_6,203,0
ABT_119871_17_7,203,0
ABT_119871_17_8,203,0
ABT_119871_17_9,203,0
ABT_119871_19_1,203,1
ABT_119871_19_2,203,0
ABT_119871_19_3,203,1
ABT_119871_19_4,203,0
ABT_119871_19_5,203,0
ABT_119871_19_6,203,0
ABT_119871_22_1,92,0
ABT_119871_22_2,92,1
ABT_119871_22_3,92,0
ABT_119871_22_4,92,0
ABT_119871_24_1,92,0
ABT_119871_24_2,92,0
ABT_119871_27_1,156,0
ABT_119871_27_2,156,0
ABT_119871_27_3,156,0
ABT_119871_27_4,156,0
ABT_119871_27_5,156,0
ABT_119871_29_1,156,1
ABT_119871_29_2,156,0
ABT_119871_29_3,156,0
ABT_119871_32_1,206,0
ABT_119871_32_2,206,0
ABT_119871_32_3,206,0
ABT_119871_32_4,206,0
ABT_119871_32_5,206,0
ABT_119871_42_1,71,0
ABT_119871_42_2,71,0
ABT_119871_42_3,71,0
ABT_119871_5_1,181,0
ABT_119871_5_2,181,0
ABT_119871_5_3,181,0
ABT_119871_5_4,181,0
ABT_119871_5_5,181,0
ABT_119871_5_6,181,0
ABT_119871_5_7,181,0
ABT_119871_5_8,181,0
ABT_119871_9_2,181,0
ABT_119871_9_3,181,0
ABT_119871_9_4,181,0
ABT_119871_9_5,181,0
ABT_119871_9_6,181,0
ABT_124179_13_1,174,0
ABT_124179_15_2,174,0
ABT_124179_15_3,174,0
ABT_124179_15_4,174,0
ABT_124179_19_1,29,0
ABT_124179_19_2,29,0
ABT_124179_19_3,29,0
ABT_124179_21_1,29,1
ABT_124179_21_3,29,0
ABT_124179_21_4,29,0
ABT_124179_23_1,29,0
ABT_124179_27_1,203,0
ABT_124179_27_2,203,0
ABT_124179_27_3,203,0
ABT_124179_29_1,203,1
ABT_124179_29_2,203,0
ABT_124179_29_3,203,0
ABT_124179_29_4,203,0
ABT_124179_29_6,203,0
ABT_124179_35_1,156,0
ABT_124179_35_2,156,0
ABT_124179_35_3,156,0
ABT_124179_35_4,156,0
ABT_124179_35_5,156,0
ABT_124179_37_1,156,1
ABT_124179_37_2,156,0
ABT_124179_37_3,156,0
ABT_124179_37_4,156,0
ABT_124179_37_5,156,0
ABT_124179_43_1,92,1
ABT_124179_43_2,92,0
ABT_124179_43_3,92,0
ABT_124179_43_4,92,0
ABT_124179_43_5,92,0
ABT_124179_45_1,92,0
ABT_124179_47_2,92,0
ABT_124179_47_3,92,0
ABT_124179_47_4,92,0
ABT_124179_47_5,92,0
ABT_124179_56_1,71,0
ABT_124179_56_2,71,0
ABT_124179_56_3,71,0
ABT_124179_56_4,71,0
ABT_124179_56_5,71,0
ABT_124179_5_1,181,0
ABT_124179_5_2,181,0
ABT_124179_5_3,181,0
ABT_124179_5_4,181,0
ABT_124179_5_5,181,0
ABT_124179_7_1,181,0
ABT_124179_9_1,181,0
ABT_124179_9_2,181,0
ABT_124179_9_3,181,0
ABT_124179_9_4,181,0
ABT_124179_9_5,181,0
ABT_124179_9_6,181,0
ABT_124179_9_7,181,0
ABT_124179_9_8,181,0
ABT_132263_18_1,156,0
ABT_132263_18_10,156,0
ABT_132263_18_2,156,0
ABT_132263_18_3,156,0
ABT_132263_18_4,156,0
ABT_132263_18_5,156,0
ABT_132263_18_6,156,0
ABT_132263_18_7,156,0
ABT_132263_18_8,156,0
ABT_132263_18_9,156,0
ABT_132263_25_1,71,0
ABT_132263_25_2,71,0
ABT_132263_25_3,71,1
ABT_132263_25_4,71,0
ABT_132263_25_5,71,0
ABT_132263_28_2,71,0
ABT_132263_28_3,71,0
ABT_132263_28_4,71,0
ABT_132263_28_5,71,0
ABT_132263_28_6,71,0
ABT_132263_28_7,71,0
ABT_132263_28_8,71,0
ABT_132263_31_1,203,0
ABT_132263_31_2,203,0
ABT_132263_31_3,203,0
ABT_132263_31_4,203,0
ABT_132263_31_5,203,0
ABT_132263_33_2,203,0
ABT_132263_33_3,203,1
ABT_132263_33_4,203,0
ABT_132263_33_5,203,0
ABT_132263_36_2,55,0
ABT_132263_36_3,55,0
ABT_132263_36_4,55,0
ABT_132263_36_5,55,0
ABT_132263_42_1,92,0
ABT_132263_42_2,92,0
ABT_132263_42_3,92,0
ABT_132263_42_4,92,0
ABT_132263_42_5,92,0
ABT_132263_42_6,92,0
ABT_132263_42_7,92,1
ABT_132263_5_1,181,0
ABT_132263_5_2,181,0
ABT_132263_5_3,181,0
ABT_132263_5_4,181,0
ABT_132263_9_1,181,1
ABT_132263_9_2,181,0
ABT_132263_9_3,181,0
ABT_132263_9_4,181,0
ABT_132263_9_5,181,0
ABT_145182_11_1,205,0
ABT_145182_11_2,205,0
ABT_145182_11_3,205,0
ABT_145182_11_4,205,0
ABT_145182_11_5,205,0
ABT_145182_11_6,205,0
ABT_145182_26_1,130,0
ABT_145182_26_2,130,0
ABT_145182_26_3,130,0
ABT_145182_26_4,130,0
ABT_145182_28_1,130,0
